registro;acta;semana;capitulo;competencia;abs_inicial;abs_final;civ;item;descripcion;und;longitud;ancho;espesor;cantidad;valor_unitario;costo_directo;calzada;tramo_inicio;tramo_final;pk_id;tramo;observaciones;contrato_id
15448;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.07.;IMPRIMACIÓN CON EMULSIÓN ASFÁLTICA CRR-1 (Suministro, Barrido Superficie y Riego);M2;6.4;1.4;0;8.96;1478;13243;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;imprimacion 3;2
15447;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.07.;IMPRIMACIÓN CON EMULSIÓN ASFÁLTICA CRR-1 (Suministro, Barrido Superficie y Riego);M2;3;1.7;0;5.1;1478;7538;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;imprimacion 2;2
15449;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.07.;IMPRIMACIÓN CON EMULSIÓN ASFÁLTICA CRR-1 (Suministro, Barrido Superficie y Riego);M2;4.9;3.9;0;19.11;1478;28245;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;imprimacion 4;2
15451;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.07.;IMPRIMACIÓN CON EMULSIÓN ASFÁLTICA CRR-1 (Suministro, Barrido Superficie y Riego);M2;12.1;3;0;36.3;1478;53651;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;imprimacion 6;2
15450;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.07.;IMPRIMACIÓN CON EMULSIÓN ASFÁLTICA CRR-1 (Suministro, Barrido Superficie y Riego);M2;7.2;3.2;0;23.04;1478;34053;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;imprimacion 5;2
15452;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.07.;IMPRIMACIÓN CON EMULSIÓN ASFÁLTICA CRR-1 (Suministro, Barrido Superficie y Riego);M2;1;1.4;0;1.4;1478;2069;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;imprimacion 7;2
15453;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.07.;IMPRIMACIÓN CON EMULSIÓN ASFÁLTICA CRR-1 (Suministro, Barrido Superficie y Riego);M2;3;2.3;0;6.9;1478;10198;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;imprimacion 8;2
15454;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.07.;IMPRIMACIÓN CON EMULSIÓN ASFÁLTICA CRR-1 (Suministro, Barrido Superficie y Riego);M2;1.7;1;0;1.7;1478;2513;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;imprimacion 9;2
15455;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.07.;IMPRIMACIÓN CON EMULSIÓN ASFÁLTICA CRR-1 (Suministro, Barrido Superficie y Riego);M2;6.25;1.75;0;10.94;1478;16169;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;imprimacion 10;2
15457;24;107;3.PAVIMENTOS;IDU;2380;2430;1000131;3.02.;MEZCLA ASFALTICA EN CALIENTE TIPO DENSO MD20 ASFALTO CONVENCIONAL (Suministro, Extendido, Nivelación y Compactación);M3;3;1.7;0.196;1;565466;565466;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;md20 2;2
15456;24;107;3.PAVIMENTOS;IDU;2380;2430;1000131;3.02.;MEZCLA ASFALTICA EN CALIENTE TIPO DENSO MD20 ASFALTO CONVENCIONAL (Suministro, Extendido, Nivelación y Compactación);M3;4.2;2.2;0.196;1.81;565466;1023493;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;md20 1;2
15458;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.02.;MEZCLA ASFALTICA EN CALIENTE TIPO DENSO MD20 ASFALTO CONVENCIONAL (Suministro, Extendido, Nivelación y Compactación);M3;6.4;1.4;0.196;1.76;565466;995220;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;md20 3;2
15459;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.02.;MEZCLA ASFALTICA EN CALIENTE TIPO DENSO MD20 ASFALTO CONVENCIONAL (Suministro, Extendido, Nivelación y Compactación);M3;4.9;3.9;0.2;3.82;565466;2160080;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;md20 4;2
15460;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.02.;MEZCLA ASFALTICA EN CALIENTE TIPO DENSO MD20 ASFALTO CONVENCIONAL (Suministro, Extendido, Nivelación y Compactación);M3;7.2;3.2;0.2;4.61;565466;2606798;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;md20 5;2
15462;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.02.;MEZCLA ASFALTICA EN CALIENTE TIPO DENSO MD20 ASFALTO CONVENCIONAL (Suministro, Extendido, Nivelación y Compactación);M3;1;1.4;0.196;0.27;565466;152676;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;md20 7;2
15461;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.02.;MEZCLA ASFALTICA EN CALIENTE TIPO DENSO MD20 ASFALTO CONVENCIONAL (Suministro, Extendido, Nivelación y Compactación);M3;12.1;3;0.2;7.26;565466;4105283;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;md20 6;2
15463;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.02.;MEZCLA ASFALTICA EN CALIENTE TIPO DENSO MD20 ASFALTO CONVENCIONAL (Suministro, Extendido, Nivelación y Compactación);M3;3;2.3;0.196;1.35;565466;763379;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;md20 8;2
15464;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.02.;MEZCLA ASFALTICA EN CALIENTE TIPO DENSO MD20 ASFALTO CONVENCIONAL (Suministro, Extendido, Nivelación y Compactación);M3;1.7;1;0.196;0.33;565466;186604;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;md20 9;2
15465;24;102;3.PAVIMENTOS;IDU;2380;2430;1000131;3.02.;MEZCLA ASFALTICA EN CALIENTE TIPO DENSO MD20 ASFALTO CONVENCIONAL (Suministro, Extendido, Nivelación y Compactación);M3;6.25;1.75;0.2;2.19;565466;1238371;OCCIDENTAL;CALLE 192 N 8B;CALLE 192 N 8B;91062379;TRAMO 2;md20 10;2
15466;24;102;4.ESPACIO PUBLICO;IDU;340;390;1001348;1.03.;EXCAVACION MANUAL EN MATERIAL COMUN. Incluye cargue.;M3;50;0.3;0.28;4.2;23261;97696;OCCIDENTAL;CALLE 173;CALLE 173;503554;TRAMO 1;excavación manual para instalación de bordillo a81 hombro izquierdo de ciclo ruta.;2
15467;24;102;4.ESPACIO PUBLICO;IDU;340;390;1001348;NP-200;SARDINEL PREFABRICADO A81 (Suministro e Instalación. Incluye 3cm Mortero de Nivelación 2000 PSI);m;50;0;0;50;45614;2280700;OCCIDENTAL;CALLE 173;CALLE 173;503554;TRAMO 1;instalación de bordillo a81 hombro izquierdo de ciclo ruta con cama de mortero y boquilla.;2
15468;24;102;4.ESPACIO PUBLICO;IDU;430;450;1001348;1.03.;EXCAVACION MANUAL EN MATERIAL COMUN. Incluye cargue.;M3;20;0.3;0.28;1.68;23261;39078;OCCIDENTAL;CALLE 173;CALLE 173;503554;TRAMO 1;excavación manual para instalación de bordillo a80 de confinamiento costado occidental.;2
15469;24;102;4.ESPACIO PUBLICO;IDU;430;450;1001348;4.08.;BORDILLO PREFABRICADO A80 (Suministro e Instalación. Incluye 3cm Mortero de Nivelación 1:5);ML;20;0;0;20;45803;916060;OCCIDENTAL;CALLE 173;CALLE 173;503554;TRAMO 1;instalación de bordillo a80 de confinamiento costado occidental con cama de mortero y boquilla.;2
15470;24;102;7.PLUVIAL REDES DE ALCANTARILLADO;IDU;510;510;1001348;NP-284;MANEJO DE AGUAS (INCLUYE MOTOBOMBA CON COMBUSTIBLE Y OPERADOR);HR;3;0;0;3;8449;25347;ORIENTAL;CALLE 173;CALLE 173;91062402;TRAMO 1;bombeo para evacuación de aguas lluvias y continuar con excavación para tubería de agua potable.  inicio 9:00 am. final 12:00 m;2
15471;24;102;7.PLUVIAL REDES DE ALCANTARILLADO;IDU;665;665;1001348;NP-284;MANEJO DE AGUAS (INCLUYE MOTOBOMBA CON COMBUSTIBLE Y OPERADOR);HR;3;0;0;3;8449;25347;OCCIDENTAL;CALLE 173;CALLE 173;503554;TRAMO 1;bombeo para evacuación de aguas y poder realizar pruebas de hermeticidad en tuberías de aguas lluvias. inicio 8:00 am. final 11:00 am.;2
15472;24;102;7.PLUVIAL REDES DE ALCANTARILLADO;IDU;665;665;1001348;NP-284;MANEJO DE AGUAS (INCLUYE MOTOBOMBA CON COMBUSTIBLE Y OPERADOR);HR;3;0;0;3;8449;25347;OCCIDENTAL;CALLE 173;CALLE 173;503554;TRAMO 1;bombeo para evacuación de aguas y poder realizar pruebas de hermeticidad en tuberías de aguas lluvias. inicio 1:00 pm. final 4:00 pm;2
15473;24;102;7.SANITARIO REDES DE ALCANTARILLADO;IDU;1986;1993;1006819;NP-295;EXCAVACIÓN MECÁNICA PARA ZANJA DE REDES DE ALCANTARILLADO (NO INCLUYE CARGUE, INCLUYE ACOPIO DE MATERIAL),. SEGÚN NORMA EG-104;M3;6.25;1.7;2.4;25.5;11386;290343;ORIENTAL;PZ 44S;PZ 44S;91010809;TRAMO 2;"excavacion mecánica para instalación de tubería de 27"" en novafort , de la red sanitaria que conecta del pz 43s al 44s.";2
15474;24;102;7.SANITARIO REDES DE ALCANTARILLADO;IDU;1986;1993;1006819;NP-177;"RELLENO EN TRITURADO DE 3/4"" (INCLUYE TRANSPORTE, SUMINISTRO, EXTENDIDO A MAQUINA Y COLOCACION)";M3;6.25;1.7;0.15;1.59;93985;149436;ORIENTAL;PZ 44S;PZ 44S;91010809;TRAMO 2;"instalacion de cama en material triturado para para instalación de tubería de 27"" en novafort , de la red sanitaria que conecta del pz 43s al 44s.";2
15475;24;102;7.SANITARIO REDES DE ALCANTARILLADO;IDU;1986;1993;1006819;NP-044;"TUBERIA PVC  U.M. EXT/INT LISO NORMA NTC 5070 D=27"" (INCLUYE SUMINISTRO E INSTALACIÓN)";ML;6.25;0;0;6.25;467345;2920906;ORIENTAL;PZ 44S;PZ 44S;91010809;TRAMO 2;"instalación de tubería de 27"" en novafort , de la red sanitaria que conecta del pz 43s al 44s.";2
15476;24;102;7.SANITARIO REDES DE ALCANTARILLADO;IDU;1986;1993;1006819;NP-177;"RELLENO EN TRITURADO DE 3/4"" (INCLUYE TRANSPORTE, SUMINISTRO, EXTENDIDO A MAQUINA Y COLOCACION)";M3;6.25;1.7;0.25;2.66;93985;250000;ORIENTAL;PZ 44S;PZ 44S;91010809;TRAMO 2;"instalación de material triturado a 1/3 del tubo ,para tubería de 27"" en novafort , de la red sanitaria que conecta del pz 43s al 44s.";2
15477;24;102;7.SANITARIO REDES DE ALCANTARILLADO;IDU;1986;1993;1006819;NP-177;"RELLENO EN TRITURADO DE 3/4"" (INCLUYE TRANSPORTE, SUMINISTRO, EXTENDIDO A MAQUINA Y COLOCACION)";M3;6.25;1.7;-0.08;-0.85;93985;-79887;ORIENTAL;PZ 44S;PZ 44S;91010809;TRAMO 2;"descuento de 1/3 del volumen del tubo al lleno en material triturado a 1/3 del tubo ,para tubería de 27"" en novafort , de la red sanitaria que conecta del pz 43s al 44s.";2
15478;24;102;7.SANITARIO REDES DE ALCANTARILLADO;IDU;1986;1993;1006819;7.10.;RELLENO PARA REDES EN SUBBASE GRANULAR B-200 (Suministro, Extendido, Humedecimiento y Compactación);M3;6.25;1.7;0.49;5.21;59152;308182;ORIENTAL;PZ 44S;PZ 44S;91010809;TRAMO 2;"instalación de material granular b200 a 2/3 del tubo ,para tubería de 27"" en novafort , de la red sanitaria que conecta del pz 43s al 44s.";2
15479;24;102;7.SANITARIO REDES DE ALCANTARILLADO;IDU;1986;1993;1006819;7.10.;RELLENO PARA REDES EN SUBBASE GRANULAR B-200 (Suministro, Extendido, Humedecimiento y Compactación);M3;6.25;1.7;-0.17;-1.81;59152;-107065;ORIENTAL;PZ 44S;PZ 44S;91010809;TRAMO 2;"descuento de 2/3 del volumen de la tubería al lleno en material granular b200 a 2/3 del tubo ,para tubería de 27"" en novafort , de la red sanitaria que conecta del pz 43s al 44s.";2
15480;24;102;7.SANITARIO REDES DE ALCANTARILLADO;IDU;1986;1993;1006819;7.10.;RELLENO PARA REDES EN SUBBASE GRANULAR B-200 (Suministro, Extendido, Humedecimiento y Compactación);M3;6.25;1.7;0.7;7.44;59152;440091;ORIENTAL;PZ 44S;PZ 44S;91010809;TRAMO 2;"lleno en material granular b200 sobre el lomo del tubo a nivel de la subrasante de la via , para instalación de material granular b200 a 2/3 del tubo ,para tubería de 27"" en novafort , de la red sanitaria que conecta del pz 43s al 44s.";2
15481;24;102;7.SANITARIO REDES DE ALCANTARILLADO;IDU;1986;1993;1006819;NP-065;ENTIBADO CONTINUO EN CAJONES DE ACERO (EC 1B) DE ACUERDO A NORMA NS-072. INCLUYE SUMINISTRO E INSTALACION;M2;6;2;0;12;150641;1807692;ORIENTAL;PZ 44S;PZ 44S;91010809;TRAMO 2;"instalación de láminas de entibado para tubería de 27"" en novafort.";2
15482;24;102;4.ESPACIO PUBLICO;IDU;1268;1271;1006372;1.03.;EXCAVACION MANUAL EN MATERIAL COMUN. Incluye cargue.;M3;2.8;1.2;1.32;4.44;23261;103279;OCCIDENTAL;CALLE 183;CALLE 183;91062407;TRAMO 1;excavación manual para contenedor de raíz tipo 3;2
15484;24;102;4.ESPACIO PUBLICO;IDU;1085;1100;1001300;4.04.;PISOS EN LOSETA PREFABRICADA A55 TÁCTIL ALERTA Y/O A56 GUIA 40x40x6 cm. SUMINISTRO E INSTALACIÓN. (INCLUYE 4cm DE MORTERO 1:5 HECHO EN OBRA PARA BASE Y ARENA DE PEÑA PARA SELLO).;M2;13.6;0.4;0;5.44;72505;394427;OCCIDENTAL;CALLE 182;CALLE 182;91062408;TRAMO 1;instalación de loseta táctil alerta perimetral hombro derecho de la zona dura, incluye cama en mortero (34 und);2
15485;24;102;4.ESPACIO PUBLICO;IDU;1085;1100;1001300;4.04.;PISOS EN LOSETA PREFABRICADA A55 TÁCTIL ALERTA Y/O A56 GUIA 40x40x6 cm. SUMINISTRO E INSTALACIÓN. (INCLUYE 4cm DE MORTERO 1:5 HECHO EN OBRA PARA BASE Y ARENA DE PEÑA PARA SELLO).;M2;13.6;0.4;0;5.44;72505;394427;OCCIDENTAL;CALLE 182;CALLE 182;91062408;TRAMO 1;instalación de loseta táctil guía para paño en adoquín zona dura, incluye cama en mortero (34und);2
15486;24;102;4.ESPACIO PUBLICO;IDU;1085;1100;1001300;4.01.;PISO EN ADOQUIN DE ARCILLA 20x10x6cm (Suministro e Instalación. Incluye Base 3cm Arena Nivelacion y Arena de Sello);M2;3.84;0.7;0;2.69;42399;114053;OCCIDENTAL;CALLE 182;CALLE 182;91062408;TRAMO 1;instalación de paño en adoquín de arcilla hombro izquierdo (1), incluye cama en arena;2
15488;24;102;4.ESPACIO PUBLICO;IDU;1085;1100;1001300;4.01.;PISO EN ADOQUIN DE ARCILLA 20x10x6cm (Suministro e Instalación. Incluye Base 3cm Arena Nivelacion y Arena de Sello);M2;3.73;0.7;0;2.61;42399;110661;OCCIDENTAL;CALLE 182;CALLE 182;91062408;TRAMO 1;instalación de paño en adoquín hombro izquierdo (3);2
15487;24;102;4.ESPACIO PUBLICO;IDU;1085;1100;1001300;4.01.;PISO EN ADOQUIN DE ARCILLA 20x10x6cm (Suministro e Instalación. Incluye Base 3cm Arena Nivelacion y Arena de Sello);M2;3.83;0.7;0;2.68;42399;113629;OCCIDENTAL;CALLE 182;CALLE 182;91062408;TRAMO 1;instalación de paño en adoquín hombro izquierdo (2);2
15489;24;102;4.ESPACIO PUBLICO;IDU;1085;1100;1001300;4.01.;PISO EN ADOQUIN DE ARCILLA 20x10x6cm (Suministro e Instalación. Incluye Base 3cm Arena Nivelacion y Arena de Sello);M2;3.84;0.74;0;2.84;42399;120413;OCCIDENTAL;CALLE 182;CALLE 182;91062408;TRAMO 1;instalación de paño en adoquín de arcilla hombro derecho (1);2
15490;24;102;4.ESPACIO PUBLICO;IDU;1085;1100;1001300;4.01.;PISO EN ADOQUIN DE ARCILLA 20x10x6cm (Suministro e Instalación. Incluye Base 3cm Arena Nivelacion y Arena de Sello);M2;3.83;0.74;0;2.83;42399;119989;OCCIDENTAL;CALLE 182;CALLE 182;91062408;TRAMO 1;instalación de paño en adoquín de arcilla hombro derecho (2);2
15492;24;102;4.ESPACIO PUBLICO;IDU;1085;1100;1001300;4.08.;BORDILLO PREFABRICADO A80 (Suministro e Instalación. Incluye 3cm Mortero de Nivelación 1:5);ML;5.76;0.3;0.2;0.35;45803;16031;OCCIDENTAL;CALLE 182;CALLE 182;91062408;TRAMO 1;excavación manual para instalación de bordillo a-80 transversal entrepaños (largo total de los 3 paños completos a reportar) 4*0,70 y 4*0,74;2
15491;24;102;4.ESPACIO PUBLICO;IDU;1085;1100;1001300;4.01.;PISO EN ADOQUIN DE ARCILLA 20x10x6cm (Suministro e Instalación. Incluye Base 3cm Arena Nivelacion y Arena de Sello);M2;3.73;0.74;0;2.76;42399;117021;OCCIDENTAL;CALLE 182;CALLE 182;91062408;TRAMO 1;instalación de paño en adoquín de arcilla hombro derecho (3);2
15493;24;102;4.ESPACIO PUBLICO;IDU;1085;1100;1001300;4.08.;BORDILLO PREFABRICADO A80 (Suministro e Instalación. Incluye 3cm Mortero de Nivelación 1:5);ML;5.76;0;0;5.76;45803;263825;OCCIDENTAL;CALLE 182;CALLE 182;91062408;TRAMO 1;instalación de bordillo a-80 transversal entrepaños, incluye cama en mortero y boquilla;2
15494;24;102;7.PLUVIAL REDES DE ALCANTARILLADO;IDU;851;852;1001300;NP-284;MANEJO DE AGUAS (INCLUYE MOTOBOMBA CON COMBUSTIBLE Y OPERADOR);HR;3;0;0;3;8449;25347;OCCIDENTAL;POZO 12;POZO 12;91062408;TRAMO 1;bombeo para desagüe de tubería entre pozos 12 y 15 para prueba de hermeticidad;2
15495;24;102;6.REDES DE ACUEDUCTO;IDU;685;871;1001300;NP-123;"UNION PVC TIPO U.M. D= 8"" (Suministro e Instalación)";UN;1;0;0;1;219935;219935;OCCIDENTAL;CALLE 180;CALLE 180;91062408;TRAMO 1;"instalación de uniones de 8"" para prueba de tubería";2
15496;24;102;6.REDES DE ACUEDUCTO;IDU;685;871;1001300;NP-123;"UNION PVC TIPO U.M. D= 8"" (Suministro e Instalación)";UN;1;0;0;1;219935;219935;OCCIDENTAL;CALLE 180;CALLE 180;91062408;TRAMO 1;"instalación de uniones de 8"" para prueba de tubería";2
15497;24;102;6.REDES DE ACUEDUCTO;IDU;685;871;1001300;NP-024;"TAPON HD EXTREMO LISO D=8"" (SUMINISTRO E INSTALACIÓN)";UN;1;0;0;1;502143;502143;OCCIDENTAL;CALLE 180;CALLE 180;91062408;TRAMO 1;"instalación de tapones 8"" para prueba de tubería";2
15498;24;102;6.REDES DE ACUEDUCTO;IDU;685;871;1001300;NP-024;"TAPON HD EXTREMO LISO D=8"" (SUMINISTRO E INSTALACIÓN)";UN;1;0;0;1;502143;502143;OCCIDENTAL;CALLE 180;CALLE 180;91062408;TRAMO 1;"instalación de tapones 8"" para prueba de tubería";2
15499;24;102;6.REDES DE ACUEDUCTO;IDU;685;871;1001300;6.28.;"TEE HD EXTREMO LISO 8""x6"" (Suministro e Instalación)";UN;1;0;0;1;684328;684328;OCCIDENTAL;CALLE 180;CALLE 180;91062408;TRAMO 1;instalación de t de 8 a 6;2
15501;24;102;6.REDES DE ACUEDUCTO;IDU;685;871;1001300;NP-117;"UNION PVC TIPO U.M. D= 6"" (Suministro e Instalación)";UN;1;0;0;1;120769;120769;OCCIDENTAL;CALLE 180;CALLE 180;91062408;TRAMO 1;"instalación de unión para tubería 6"" pvc";2
15500;24;102;6.REDES DE ACUEDUCTO;IDU;685;871;1001300;NP-123;"UNION PVC TIPO U.M. D= 8"" (Suministro e Instalación)";UN;1;0;0;1;219935;219935;OCCIDENTAL;CALLE 180;CALLE 180;91062408;TRAMO 1;"instalación de uniones para tubería de 8""";2
15502;24;102;6.REDES DE ACUEDUCTO;IDU;685;871;1001300;6.27.;"TAPON HD EXTREMO LISO D=6"" (Suministro e Instalación)";UN;1;0;0;1;232477;232477;OCCIDENTAL;CALLE 180;CALLE 180;91062408;TRAMO 1;"instalación de unión para tubería 6"" pvc";2
15503;24;102;6.REDES DE ACUEDUCTO;IDU;685;871;1001300;NP-123;"UNION PVC TIPO U.M. D= 8"" (Suministro e Instalación)";UN;1;0;0;1;219935;219935;OCCIDENTAL;CALLE 180;CALLE 180;91062408;TRAMO 1;"instalación de uniones para tubería de 8""";2
15504;24;102;6.REDES DE ACUEDUCTO;IDU;686;846;1001300;NP-124;"UNION PVC TIPO U.M. D= 12"" (Suministro e Instalación)";UN;1;0;0;1;609995;609995;OCCIDENTAL;CALLE 180;CALLE 180;91062408;TRAMO 1;"instalación de uniones de 12"" para prueba de tubería";2
15505;24;102;6.REDES DE ACUEDUCTO;IDU;686;846;1001300;NP-124;"UNION PVC TIPO U.M. D= 12"" (Suministro e Instalación)";UN;1;0;0;1;609995;609995;OCCIDENTAL;CALLE 180;CALLE 180;91062408;TRAMO 1;"instalación de uniones de 12"" para prueba de tubería";2
15506;24;102;6.REDES DE ACUEDUCTO;IDU;686;846;1001300;6.26.;"TAPON HD EXTREMO LISO D=12"" (Suministro e Instalación)";UN;1;0;0;1;996375;996375;OCCIDENTAL;CALLE 180;CALLE 180;91062408;TRAMO 1;"instalación de tapones para prueba de tubería 12""";2
15507;24;102;6.REDES DE ACUEDUCTO;IDU;686;846;1001300;6.26.;"TAPON HD EXTREMO LISO D=12"" (Suministro e Instalación)";UN;1;0;0;1;996375;996375;OCCIDENTAL;CALLE 180;CALLE 180;91062408;TRAMO 1;"instalación de tapones para prueba de tubería 12""";2
15508;24;102;4.ESPACIO PUBLICO;IDU;695;720;1001300;NP-008;Subbase Granular Clase C.(SGBG-C) Con reciclado de concreto hidraulico. (suministro, Extendido Manual , Humedecimiento y Compacatacion con vibrocompactador);m3;25;4;0.2;20;121570;2431400;ORIENTAL;CLL 180;CLL 180;91062401;TRAMO 1;instalación de material granular sub base tipo c -reciclado para espacio público;2
15509;24;102;7.PLUVIAL REDES DE ALCANTARILLADO;IDU;745;745;1001300;NP-284;MANEJO DE AGUAS (INCLUYE MOTOBOMBA CON COMBUSTIBLE Y OPERADOR);HR;3;0;0;3;8449;25347;ORIENTAL;SUMIDERO #16;SUMIDERO #16;91062401;TRAMO 1;bombeo para drenaje de excavación sumidero #16 8:00 a 11:00am;2
15510;24;102;7.PLUVIAL REDES DE ALCANTARILLADO;IDU;745;745;1001300;NP-284;MANEJO DE AGUAS (INCLUYE MOTOBOMBA CON COMBUSTIBLE Y OPERADOR);HR;2;0;0;2;8449;16898;ORIENTAL;SUMIDERO #16;SUMIDERO #16;91062401;TRAMO 1;bombeo para drenaje de excavación sumidero #16 1pm a 3 pm;2
15511;24;102;8.CODENSA REDES SECAS;IDU;933;935;1001222;8.01.;EXCAVACION MANUAL PARA REDES PROFUNDIDAD 0m - 2m (Incluye Cargue);M3;2;1.6;0.4;1.28;23261;29774;ORIENTAL;CAJA 276#62;CAJA 276#62;91042461;TRAMO 1;excavación manual para fundida en concreto;2
15512;24;102;8.CODENSA REDES SECAS;IDU;936;938;1001222;8.01.;EXCAVACION MANUAL PARA REDES PROFUNDIDAD 0m - 2m (Incluye Cargue);M3;2;1.6;0.4;1.28;23261;29774;ORIENTAL;CAJA 276#63;CAJA 276#63;91042461;TRAMO 1;excavación manual para fundida de concreto;2
15513;24;102;4.ESPACIO PUBLICO;IDU;410;420;1001348;4.01.;PISO EN ADOQUIN DE ARCILLA 20x10x6cm (Suministro e Instalación. Incluye Base 3cm Arena Nivelacion y Arena de Sello);M2;7.6;4.22;0;32.07;42399;1359736;ORIENTAL;CALLE 173;CALLE 173;91062402;TRAMO 1;instalación de adoquin en arcilla plazoleta universidad cooperativa franja derecha.  el área reportada se obtiene de la suma de los paños instalados.;2
15514;24;102;4.ESPACIO PUBLICO;IDU;410;420;1001348;1.03.;EXCAVACION MANUAL EN MATERIAL COMUN. Incluye cargue.;M3;7.43;0.3;0.28;0.62;23261;14422;ORIENTAL;CALLE 173;CALLE 173;91062402;TRAMO 1;excavación manual para instalación de bordillos a80 transversales;2
15515;24;102;4.ESPACIO PUBLICO;IDU;410;420;1001348;4.08.;BORDILLO PREFABRICADO A80 (Suministro e Instalación. Incluye 3cm Mortero de Nivelación 1:5);ML;7.43;0;0;7.43;45803;340316;ORIENTAL;CALLE 173;CALLE 173;91062402;TRAMO 1;instalación de bordillos a80 transversales;2
15516;24;102;4.ESPACIO PUBLICO;IDU;590;610;1001348;4.09.;SARDINEL TIPO A10 (Suministro e Instalación. Incluye 3cm Mortero 2000 PSI);ML;20;0;0;20;57235;1144700;OCCIDENTAL;CALLE 173;CALLE 173;503554;TRAMO 1;instalación de sardinel a10 con cama de mortero y boquilla hombro izquierdo;2
15517;24;102;4.ESPACIO PUBLICO;IDU;2310;2287;1000131;NP-200;SARDINEL PREFABRICADO A81 (Suministro e Instalación. Incluye 3cm Mortero de Nivelación 2000 PSI);m;21;0;0;21;45614;957894;OCCIDENTAL;CALLE 191;CALLE 191;91062379;TRAMO 2;excavacion manual para instalación de bordillo de confinamiento a81 de la cicloruta costado izquierdo.;2
15518;24;102;4.ESPACIO PUBLICO;IDU;2310;2287;1000131;1.03.;EXCAVACION MANUAL EN MATERIAL COMUN. Incluye cargue.;M3;21;0.25;0.3;1.58;23261;36752;OCCIDENTAL;CALLE 191;CALLE 191;91062379;TRAMO 2;excavacion manual para instalación de bordillo de confinamiento a81 de la cicloruta costado izquierdo.;2
15519;24;102;3.PAVIMENTOS;IDU;486;579;1001348;3.07.;IMPRIMACIÓN CON EMULSIÓN ASFÁLTICA CRR-1 (Suministro, Barrido Superficie y Riego);M2;93;4.75;0;441.75;1478;652907;OCCIDENTAL;CALLE 173;CALLE 173;503554;TRAMO 1;imprimación calzada occidental hombro izquierdo;2
15520;24;102;3.PAVIMENTOS;IDU;486;579;1001348;3.02.;MEZCLA ASFALTICA EN CALIENTE TIPO DENSO MD20 ASFALTO CONVENCIONAL (Suministro, Extendido, Nivelación y Compactación);M3;93;4.75;0.07;30.92;565466;17484209;OCCIDENTAL;CALLE 173;CALLE 173;503554;TRAMO 1;instalación de concreto asfáltico md-20 calzada occidental hombro izquierdo;2
15521;24;102;3.PAVIMENTOS;IDU;473;595;1001348;3.07.;IMPRIMACIÓN CON EMULSIÓN ASFÁLTICA CRR-1 (Suministro, Barrido Superficie y Riego);M2;122;4.75;0;579.5;1478;856501;OCCIDENTAL;CALLE 173;CALLE 173;503554;TRAMO 1;imprimación calzada occidental hombro derecho;2
