registro;acta;semana;capitulo;competencia;abs_inicial;abs_final;civ;item;descripcion;und;longitud;ancho;espesor;cantidad;valor_unitario;costo_directo;calzada;tramo_inicio;tramo_final;pk_id;tramo;observaciones;contrato_id
50795;71;270;8.CODENSA REDES SECAS;IDU;1125;1153.53;1001082;NP-122;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;1;0;0;1;1961938;1961938;OCCIDENTAL;cl 181 c;cl 182;92086831;TRAMO 1;Ajuste y cierre de cantidades para el item de cobro NP-122 CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría;2
50794;71;270;8.CODENSA REDES SECAS;IDU;1125;1153.53;1001082;NP-318;SUMINISTRO E INSTALACION DE PASOS EN ACERO F’Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).;UND;4;0;0;4;17971;71884;OCCIDENTAL;cl 181 c;cl 182;92086831;TRAMO 1;"Ajuste y cierre de cantidades para el item de cobro NP-318 SUMINISTRO E INSTALACION DE PASOS EN ACERO Fâ€™Y=6000 #5(5/8) PARA CAJAS ENEL-CODENSA (INCLUYE RECUBRIMIENTO EPOXICO Y PINTURA).  (Anden. Incluye Base Muros Pañete Marco y Tapas).. Balance de cantidades en donde se descuentan las cantidades cobradas a la fecha y se recobran de acuerdo a este reporte. Cantidades reportadas y validadas de acuerdo a información enviada a Interventoría
";2
50787;71;269;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;2330;2330;1000131;9.58.;"SEMÁFORO VEHICULAR DE POLICARBONATO (3x200), LENTES DE POLICARBONATO DE 8"", TRES LUCES, SISTEMA DE ILUMINACIÓN A LEDS. SUMINISTRO E INSTALACIÓN.";UN;1;0;0;1;3180162;3180162;OCCIDENTAL;CALLE 192;CALLE 192;91062379;TRAMO 2;INSTALACION DE SEMAFORO S2 NORMAL ;2
50786;71;269;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;2330;2330;1000131;9.61.;"SEMAFORO VEHICULAR DE POLICARBONATO (3x200) LENTES DE POLICARBONATO DE 8"" TRES LUCES, SISTEMA DE ILUMINACIÓN A LEDS, FLECHA DE GIRO TIPO MASTIL. INCLUYE ELEMENTOS DE FIJACION.";UN;1;0;0;1;3077186;3077186;OCCIDENTAL;CALLE 192;CALLE 192;91062379;TRAMO 2;INSTALACION DE SEMAFORO S1 CON FLECHA DE GIRO ;2
50785;71;270;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;0;1300;1001348;NP-138;SEÑAL VERTICAL GRUPO DE REGLAMENTARIAS TIPO CIRCULO D=60cm. INCLUYE SUMINISTRO E INSTALACION.;UN;2;0;0;2;249203;498406;ORIENTAL;Cll170;Cll183;91062402;TRAMO 1;SEÑAL SR-04;2
50784;71;270;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;0;1300;1001348;9.30.;CHEVRON 90 cm x 40cm, REFLECTIVO PRISMÁTICO TIPO VII O SUPERIOR, AMARILLO LIMÓN FLUORESCENTE EN LÁMINA GALVANIZADA, PEDESTAL EN ÁNGULO. SUMINISTRO E INSTALACIÓN.;UN;1;0;0;1;311302;311302;ORIENTAL;Cll170;Cll183;91062402;TRAMO 1;SEÑAL CHEVRON;2
50783;71;270;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;0;1300;1001348;NP-138;SEÑAL VERTICAL GRUPO DE REGLAMENTARIAS TIPO CIRCULO D=60cm. INCLUYE SUMINISTRO E INSTALACION.;UN;5;0;0;5;249203;1246015;ORIENTAL;Cll170;Cll183;91062402;TRAMO 1;SEÑAL SR-20;2
50782;71;270;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;0;1300;1001348;NP-420;SEÑAL VERTICAL GRUPO DE PREVENTIVAS TIPO ROMBO (60cm x 60cm). INCLUYE SUMINISTRO E INSTALACION;UND;1;0;0;1;348545;348545;ORIENTAL;Cll170;Cll183;91062402;TRAMO 1;SEÑAL SP-48;2
50781;71;270;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;0;1300;1001348;NP-139;SEÑAL DOBLE DE 60 CM, REFLECTIVO ALTA DENSIDAD TIPO IV EN LAMINA GALVANIZADA, PEDESTAL EN ANGULO SP/SR/SI. (INCLUYE SUMINISTRO E INSTALACIÓN);UN;3;0;0;3;242846;728538;ORIENTAL;Cll170;Cll183;91062402;TRAMO 1;señal doble SP-46B;2
50780;71;270;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;0;1300;1001348;NP-139;SEÑAL DOBLE DE 60 CM, REFLECTIVO ALTA DENSIDAD TIPO IV EN LAMINA GALVANIZADA, PEDESTAL EN ANGULO SP/SR/SI. (INCLUYE SUMINISTRO E INSTALACIÓN);UN;3;0;0;3;242846;728538;ORIENTAL;Cll170;Cll183;91062402;TRAMO 1;señal doble SP-24/SR-30;2
50626;71;269;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;2330;2330;1000131;9.59.;"SEMÁFORO PEATONAL DE POLICARBONATO (2x200), LENTES DE POLICARBONATO DE 8"", DOS LUCES, SISTEMA DE ILUMINACIÓN A LEDS. SUMINISTRO E INSTALACIÓN.";UN;6;0;0;6;2316409;13898454;OCCIDENTAL;CALLE 192;CALLE 192;91062379;TRAMO 2;INSTALACION DE SEMAFOROS S3-ABS:2,330.00-2,330.00;2
50624;71;269;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;2330;2330;1000131;9.62.;"SEMAFORO VEHICULAR DE POLICARBONATO (3x200) LENTES DE POLICARBONATO DE 8"" TRES LUCES, SISTEMA DE ILUMINACIÓN A LEDS, TIPO MENSULA. INCLUYE ELEMENTOS DE FIJACION.";UN;1;0;0;1;3468104;3468104;OCCIDENTAL;CALLE 192;CALLE 192;91062379;TRAMO 2;INSTALACION DE SEMAFOROS S2 FLECHA DE GIRO-ABS:2,330.00-2,330.00;2
50623;71;269;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;2330;2330;1000131;9.60.;"SEMAFORO VEHICULAR DE POLICARBONATO (3x200) LENTES DE POLICARBONATO DE 8"" TRES LUCES, SISTEMA DE ILUMINACIÓN A LEDS, TIPO MASTIL. INCLUYE ELEMENTOS DE FIJACION.";UN;1;0;0;1;3214494;3214494;OCCIDENTAL;CALLE 192;CALLE 192;91062379;TRAMO 2;INSTALACION DE SEMAFORO S1 NORMAL-ABS:2,330.00-2,330.00;2
50622;71;269;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;2330;2330;1000131;9.56.;POSTE TIPO MENSULA T2 (6.50m) EN TUBO SCH 40 GALVANIZADO Y PINTADO. SUMINISTRO E INSTALACIÓN.;UN;1;0;0;1;1923910;1923910;OCCIDENTAL;CALLE 192;CALLE 192;91062379;TRAMO 2;INSTALACION DE POSTE T2 (6.5)-ABS:2,330.00-2,330.00;2
50621;71;269;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;2330;2330;1000131;9.55.;POSTE TIPO MENSULA T2 (5.50m) EN TUBO SCH 40 GALVANIZADO Y PINTADO. SUMINISTRO E INSTALACIÓN.;UN;2;0;0;2;3607461;7214922;OCCIDENTAL;CALLE 192;CALLE 192;91062379;TRAMO 2;INSTALACION DE POSTE T2 (5.50)-ABS:2,330.00-2,330.00;2
50620;71;269;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;2330;2330;1000131;NP-160;SUMINISTRO E INSTALACION DE POSTE TIPO MÁSTIL (T1) DE 3,80M;UN;4;0;0;4;1346604;5386416;OCCIDENTAL;CALLE 192;CALLE 192;91062379;TRAMO 2;INSTALACION DE POSTE T1 -ABS:2,330.00-2,330.00;2
50619;71;269;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;2330;2330;1000131;9.51.;CABLE ELÉCTRICO 3x16 AWG PARA CONTROL DE SEMÁFOROS PEATONALES TIPO ST CU 600V 75°C. SUMINISTRO E INSTALACIÓN.;ML;286.6;0;0;286.6;7863;2253536;OCCIDENTAL;CALLE 192;CALLE 192;91062379;TRAMO 2;Cable AGW 3X16-ABS:2,330.00-2,330.00;2
50618;71;269;9.SEÑALIZACION, DEMARCACION Y SEMAFORIZACIÓN;IDU;2330;2330;1000131;9.50.;CABLE ELÉCTRICO 4x16 AWG PARA CONTROL DE SEMÁFOROS VEHICULARES TIPO ST CU 600V 75°C. SUMINISTRO E INSTALACIÓN.;ML;304.3;0;0;304.3;8919;2714052;OCCIDENTAL;CALLE 192;CALLE 192;91062379;TRAMO 2;cable AWG 4x16-ABS:2,330.00-2,330.00;2
50290;71;269;8.ETB REDES SECAS;IDU;2381;2381;1000041;8.54.;CAJA DE PASO DOBLE ANDEN CONCRETO ETB (Incluye Base, Muros, Pañete, Bordillo Perimetral, Marco y Tapa). Medidas Externas 1.36 x 0.89m. Medidas Internas: 1.06 x 0.60m. Altura: 0.96m.;UN;1;0;0;1;655952;655952;ORIENTAL;Calle 192;Calle 193;525251;TRAMO 2;Construcción de caja de etb doble. Largo 1.06 mts ancho 0.6 mts altura 1.0 mts -ABS:2,381.00-2,381.00;2
50259;71;269;8.CODENSA REDES SECAS;IDU;2386;2386;1000041;NP-121;CAJA DE INSPECCIÓN DOBLE PARA CANALIZACIÓN NORMA CODENSA CS 276 ACTUALIZADA A LA NORMA CODENSA 2018  (ZVerde. Incluye Base, Muros, Pañete, Marco y Tapas).;UN;1;0;0;1;1961978;1961978;ORIENTAL;CS276 No. 155;CS276 No. 155;525251;TRAMO 2;Construcción de caja codensa tipo CS 276 número 155. Largo 1.49 mts ancho 1.19 mts altura 1.7 mts-ABS:2,386.00-2,386.00;2
50257;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-487;"RETIRO TAPAS Y DEMOLICIÓN DE CONCRETO ESTRUCTURAL PARA 
RENIVELACION DE CÁMARAS RED MATRÍZ CON ACCESORIOS Y TUBERIA 
EN FUNCIONAMIENTO ";M3;1.36;0.8;0;1.09;1768228;1927369;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"""NP-487RETIRO TAPAS Y DEMOLICIÓN DE CONCRETO ESTRUCTURAL PARA 
RENIVELACION DE CÁMARAS RED MATRÍZ CON ACCESORIOS Y TUBERIA 
EN FUNCIONAMIENTO REDES  DE ACUEDUCTO""
-ABS:2,070.00-2,070.00";2
50256;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-486;"SUMINISTRO E INSTACION DE PROTECCION EN MADERA Y METAL PARA TUBERIA DE 60"" Y ACCESORIOS PARA RENIVELACION DE CAMARAS DE RED MATRIZ EN FUNCIONAMIENTO PARA CONTRATO 1551-2017";M2;2.01;0.8;0;1.61;1834687;2953846;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-486SUMINISTRO E INSTACION DE PROTECCION EN MADERA Y METAL PARA TUBERIA DE 60"" Y ACCESORIOS PARA RENIVELACION DE CAMARAS DE RED MATRIZ EN FUNCIONAMIENTO PARA CONTRATO 1551-2017REDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50255;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-470;"PASADOR DE ACERO Ø2""SAE (4041) SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR";UN;10;0.8;0;8;190523;1524184;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-470PASADOR DE ACERO Ø2""SAE (4041) SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULARREDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50254;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-468;SUMINISTRO E INSTALACIÓN DE CONCRETO  CICLOPEO 60% RAJON D:20 Y 40% CONCRETO DE 3000PSI. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR;M3;-0.67;0.8;0;-0.54;855723;-462090;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-468SUMINISTRO E INSTALACIÓN DE CONCRETO  CICLOPEO 60% RAJON D:20 Y 40% CONCRETO DE 3000PSI. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULARREDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50253;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-467;SUMINISTRO E INSTALACION NEOPRENO D50 e=12mm b=400mm.  INCLUYE LIMPIEZA DE TUBERIA EN AREA  AFERENTE .SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR;UN;4;0.8;0;3.2;87934;281389;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-467SUMINISTRO E INSTALACION NEOPRENO D50 e=12mm b=400mm.  INCLUYE LIMPIEZA DE TUBERIA EN AREA  AFERENTE .SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULARREDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50252;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-465;SUMINISTRO E INSTALACION NEOPRENO N1 9x30x2 INCLUYE LIMPIEZA DE TUBERIA EN AREA  AFERENTE. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR INCLUYE LIMPIEZA DE TUBERIA EN AREA AFERENTE;UN;274;0.8;0;219.2;87934;19275133;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-465SUMINISTRO E INSTALACION NEOPRENO N1 9x30x2 INCLUYE LIMPIEZA DE TUBERIA EN AREA  AFERENTE. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR INCLUYE LIMPIEZA DE TUBERIA EN AREA AFERENTEREDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50251;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-459;SUMINISTRO, MANEJO E INSTALACION DE ACERO PILOTES INCLUYE SOLDADURAS. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;KG;-235.78;0.8;0;-188.62;22361;-4217732;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-459SUMINISTRO, MANEJO E INSTALACION DE ACERO PILOTES INCLUYE SOLDADURAS. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.REDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50250;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-458;ACERO FY 4200KGF/CM2 CAMARA (SUMINISTRO E INSTALACION ACERO FIGURADO. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;KG;5940.89;0.8;0;4752.71;8025;38140498;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-458ACERO FY 4200KGF/CM2 CAMARA (SUMINISTRO E INSTALACION ACERO FIGURADO. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.REDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50249;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-457;SUMINISTRO E INSTALACION CONCRETO DE 2000 PSl SOLADO INCLUYE INSTALACION POR ETAPAS BAJO TUBERIA DE RED MATRIZ. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;M3;5.44;0.8;0;4.35;1115822;4853826;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-457SUMINISTRO E INSTALACION CONCRETO DE 2000 PSl SOLADO INCLUYE INSTALACION POR ETAPAS BAJO TUBERIA DE RED MATRIZ. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.REDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50248;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-456;SUMINISTRO E INSTALACIÓN DE CONCRETO DE 6000PSI TAPA PARA CAMARA - CON FIBRA TIPO NYCON  0.6 KG/M°. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;M3;16.38;0.8;0;13.1;1580296;20701878;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-456SUMINISTRO E INSTALACIÓN DE CONCRETO DE 6000PSI TAPA PARA CAMARA - CON FIBRA TIPO NYCON  0.6 KG/M°. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.REDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50247;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-455;"SUMINISTRO E INSTALACIÓN DE CONCRETO 4000 PSI RELACIÓN AGUA MATERIAL CEMENTANTE DE &lt; 0,45 IMPERMEABILIZADO INTEGRALMENTE  TIPO PENETRON ADMIX AL 0.8% DEL PESO DEL CEMENTO PARA MUROS, VIGA Y PLACA INFERIOR  INCLUYE INSTALACION Y FORMALETA. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR";M3;23.52;0.8;0;18.82;1514339;28499860;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-455SUMINISTRO E INSTALACIÓN DE CONCRETO 4000 PSI RELACIÓN AGUA MATERIAL CEMENTANTE DE < 0,45 IMPERMEABILIZADO INTEGRALMENTE  TIPO PENETRON ADMIX AL 0.8% DEL PESO DEL CEMENTO PARA MUROS, VIGA Y PLACA INFERIOR  INCLUYE INSTALACION Y FORMALETA. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULARREDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50246;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-454;"SUMINISTRO E INSTALACION DE ANGULO 2""X2""X1/4 PARA TAPAS INCLUYE CORTE, SOLDADURAS Y ACERO DE FIJACION E INSTALACION. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR";ML;223.94;0.8;0;179.15;149867;26848673;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-454SUMINISTRO E INSTALACION DE ANGULO 2""X2""X1/4 PARA TAPAS INCLUYE CORTE, SOLDADURAS Y ACERO DE FIJACION E INSTALACION. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULARREDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50245;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-453;TAPA CHOROTE SUMINISTRO E INSTALACION. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR;UN;4;0.8;0;3.2;1428084;4569869;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-453TAPA CHOROTE SUMINISTRO E INSTALACION. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULARREDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50244;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-452;ESCALERA DE GATO SUMINISTRO E INSTALACION. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR;ML;45.05;0.8;0;36.04;660213;23794077;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-452ESCALERA DE GATO SUMINISTRO E INSTALACION. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULARREDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50243;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-451;SUMINISTRO E INSTALACION DE GANCHOS DE IZAJE PARA TAPAS DE 1” SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;UN;47;0.8;0;37.6;159321;5990470;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-451SUMINISTRO E INSTALACION DE GANCHOS DE IZAJE PARA TAPAS DE 1” SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.REDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50242;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-450;SUMINISTRO E INSTALACION TAPA DE SEGURIDAD ACCESO (NORMA ACUEDUCTO NP 013) SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;UN;7;0.8;0;5.6;3370618;18875461;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-450SUMINISTRO E INSTALACION TAPA DE SEGURIDAD ACCESO (NORMA ACUEDUCTO NP 013) SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.REDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50241;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-449;SUMINISTRO E INSTALACION DE CINTA SELLADORA TIPO VINYLEX RB4 0 EQUIVALENTE 15CM. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;ML;50.8;0.8;0;40.64;205077;8334329;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-449SUMINISTRO E INSTALACION DE CINTA SELLADORA TIPO VINYLEX RB4 0 EQUIVALENTE 15CM. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.REDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50240;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-448;SUMINISTRO E INSTALACION CORDON DE ESPUMA DE POLIETILENO DE BAJA DENSIDAD ROD 1/2”. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;ML;473.36;0.8;0;378.69;20207;7652189;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-448SUMINISTRO E INSTALACION CORDON DE ESPUMA DE POLIETILENO DE BAJA DENSIDAD ROD 1/2”. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.REDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50239;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-447;SUMINISTRO E INSTALACION DE SELLO ELASTICO O EQUIVALENTE TIPO FLEXTHANE. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.;ML;468.36;0.8;0;374.69;76607;28703877;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-447SUMINISTRO E INSTALACION DE SELLO ELASTICO O EQUIVALENTE TIPO FLEXTHANE. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.REDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50238;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-446;"PILOTE PRE EXCAVADO  D= 0.5 CONCRETO TREMI 4000 PSI CON VELOCIDAD DE EXCAVACION CONTROLADA. INCLUYE: MOVILIZACION DE EQUIPOS; RETIRO DE LODOS; CONTROL TOPOGRAFICO DE LA TUBERIA DE RED MATRIZ. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.";ML;38.35;0.8;0;30.68;705754;21652533;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-446PILOTE PRE EXCAVADO  D= 0.5 CONCRETO TREMI 4000 PSI CON VELOCIDAD DE EXCAVACION CONTROLADA. INCLUYE: MOVILIZACION DE EQUIPOS; RETIRO DE LODOS; CONTROL TOPOGRAFICO DE LA TUBERIA DE RED MATRIZ. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR.REDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50237;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-445;PROTECCION CON LAMINAS TIPO LEGO,LAPICES Y VIGAS IPE) SUMINISTRO E INSTALACION. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PATICULAR.;M2;156.42;0.8;0;125.14;83427;10440055;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-445PROTECCION CON LAMINAS TIPO LEGO ,LAPICES Y VIGAS IPE) SUMINISTRO E INSTALACION. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PATICULAR.REDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
50236;71;270;6.REDES DE ACUEDUCTO;IDU;2070;2070;1000259;NP-444;RETIRO TAPA Y DEMOLICION MAMPOSTERIA EXISTENTE CON EQUIPO MANUAL Y EXCAVACION MIXTA - MECANICA A 0.6M DE PROFUNDIDAD Y MANUAL  HASTA 3.5 M INCLUYE RETROEXCAVADORA CORTE, RETIRO DE PAVIMENTO  Y PROTECCION DE TUBERIA Y ACCESORIOS. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULAR;M3;354.77;0.8;0;283.82;75843;21525760;ORIENTAL;CAMPAMENTO;CAMPAMENTO;525254;TRAMO 2;"NP-444RETIRO TAPA Y DEMOLICION MAMPOSTERIA EXISTENTE CON EQUIPO MANUAL Y EXCAVACION MIXTA - MECANICA A 0.6M DE PROFUNDIDAD Y MANUAL  HASTA 3.5 M INCLUYE RETROEXCAVADORA CORTE, RETIRO DE PAVIMENTO  Y PROTECCION DE TUBERIA Y ACCESORIOS. SEGÚN ESPECIFICACION TECNICA Y PROCEDIMIENTO CONSTRUCTIVO PARTICULARREDES  DE ACUEDUCTO
-ABS:2,070.00-2,070.00";2
